,chipid,month,score
5270,9b6a4b9f,5,0.977
5271,9b6ff42d,11,0.8260000000000001
5272,9b7588c5,1,0.943
5273,9b7fe3fe,9,1.0
5274,9b8094dc,11,0.897
5275,9b849ff8,6,0.922
5276,9b89a35f,1,0.897
5277,9b8a56fa,2,0.867
5278,9b8b32cf,6,0.931
5279,9b95bf42,5,0.968
5280,9ba40982,5,0.96
5281,9baa2425,11,0.834
5282,9bb33648,4,0.99
5283,9bb7c44e,11,0.9299999999999999
5284,9bc068e8,5,0.951
5285,9bc43687,4,0.987
5286,9bcedad2,7,0.918
5287,9bcf570d,6,0.914
5288,9bd5f9ee,4,0.898
5289,9bd9b06a,5,0.975
5290,9be4154f,5,0.979
5291,9be7b7a6,7,0.872
5292,9be96eaf,6,0.891
5293,9bec470b,1,0.968
5294,9bf03d10,6,0.947
5295,9bf56a79,6,0.894
5296,9c00bcd3,7,0.977
5297,9c04efad,11,1.0
5298,9c0b1f4a,6,0.871
5299,9c0d26f3,2,0.874
5300,9c1796e8,11,0.883
5301,9c1b5377,9,0.714
5302,9c1e7e26,6,0.843
5303,9c1f50f4,4,0.946
5304,9c29fdd7,11,0.775
5305,9c2d26a5,7,0.903
5306,9c2f7b15,6,0.916
5307,9c35248a,0,0.9319999999999999
5308,9c37f6a6,11,0.8069999999999999
5309,9c3c2e3e,7,0.937
5310,9c456f77,1,0.971
5311,9c622a17,2,0.968
5312,9c62da63,5,0.899
5313,9c6d8c89,10,0.724
5314,9c726e3f,4,0.981
5315,9c739993,7,0.759
5316,9c74e79c,2,0.798
5317,9c7840f1,5,0.962
5318,9c84f5a2,5,0.978
5319,9ca27f40,6,0.916
5320,9ca6be4a,10,0.742
5321,9cb06647,4,0.955
5322,9cc337c8,5,0.907
5323,9cc3d972,7,0.917
5324,9cc5a28f,5,0.981
5325,9cd6b613,5,0.985
5326,9cd6bcd7,3,0.889
5327,9cd81155,6,0.968
5328,9ce5df01,8,1.0
5329,9ced6634,2,0.948
5330,9cf3b0fa,4,0.967
5331,9cf414b4,2,0.841
5332,9cfa5b9f,5,1.0
5333,9cfa97b3,5,0.957
5334,9cfe9617,5,0.8089999999999999
5335,9d066757,5,0.844
5336,9d0cc363,7,0.926
5337,9d11a5e8,4,0.948
5338,9d1dff41,7,0.825
5339,9d25fde5,5,0.981
5340,9d29d677,2,0.908
5341,9d2aa440,9,0.991
5342,9d355424,0,1.0
5343,9d3ba1dd,3,1.0
5344,9d67ba2e,5,0.952
5345,9d6ba06a,1,0.949
5346,9d718435,1,0.982
5347,9d73fff0,3,1.0
5348,9d776b52,11,1.0
5349,9d77883b,11,0.964
5350,9d7d0c1f,5,0.915
5351,9d9827c0,2,0.992
5352,9d99d46e,11,0.925
5353,9d9fd8ff,4,0.937
5354,9da1da09,6,0.977
5355,9da2d644,6,0.902
5356,9da3a6f1,4,0.962
5357,9daa6c78,4,0.975
5358,9daddabe,5,0.94
5359,9db1c617,1,0.949
5360,9db6bded,5,0.95
5361,9db7861d,1,0.965
5362,9db893df,5,0.964
5363,9dc37517,5,0.983
5364,9dd2f444,2,0.834
5365,9dd4de1e,6,0.982
5366,9ddd108e,8,0.998
5367,9de55393,0,0.643
5368,9dea5cb4,0,0.943
5369,9df8f3bb,7,0.919
5370,9dfc6558,5,0.953
5371,9e02915b,1,0.942
5372,9e165df8,1,0.988
5373,9e2789b7,11,0.946
5374,9e338c8a,5,0.99
5375,9e5fe349,8,1.0
5376,9e624566,5,0.99
5377,9e666ec0,1,0.978
5378,9e6bd025,2,0.886
5379,9e826192,7,0.942
5380,9e860eda,5,0.979
5381,9e89d1ab,6,0.957
5382,9e8d9cea,4,0.888
5383,9e8fb094,5,0.863
5384,9e91260c,7,0.834
5385,9e91b905,7,0.935
5386,9e9df261,5,0.946
5387,9ea2aa1f,5,0.972
5388,9ea62d64,1,1.0
5389,9eb1b19b,7,1.0
5390,9eb7cc77,6,0.953
5391,9eb8ddbb,0,0.916
5392,9ec2297a,4,0.986
5393,9ec82a50,7,0.956
5394,9ed5f260,7,1.0
5395,9ed69ea1,7,1.0
5396,9edb79b2,6,0.974
5397,9ede0c75,8,0.901
5398,9ee4ebd5,8,1.0
5399,9ee6844b,1,0.973
5400,9ef7f2e3,6,0.956
5401,9efab59f,7,0.91
5402,9efd4c6d,5,0.974
5403,9f025b5c,5,0.979
5404,9f14a291,5,0.888
5405,9f154a38,4,0.952
5406,9f16ef04,1,0.893
5407,9f1d01cc,8,0.918
5408,9f2184a4,6,0.957
5409,9f240d72,5,0.972
5410,9f269a8a,5,0.921
5411,9f3689ff,11,0.798
5412,9f4aba28,6,0.967
5413,9f528d83,8,1.0
5414,9f5c4bd6,1,0.888
5415,9f61c240,10,0.764
5416,9f7033da,4,0.985
5417,9f703701,1,0.988
5418,9f788f09,10,0.755
5419,9f80c39c,6,0.952
5420,9f8685a3,6,0.981
5421,9f8f8952,1,0.97
5422,9f8fcd5c,11,0.97
5423,9f94c1d4,6,0.9410000000000001
5424,9f9b2da6,5,0.967
5425,9f9c928d,4,0.938
5426,9fa016c2,2,0.921
5427,9fa21696,11,0.825
5428,9fa3b9d1,5,0.987
5429,9fa856f0,6,0.84
5430,9fa8d319,1,0.966
5431,9fbf65cf,9,0.869
5432,9fcd3a6f,6,0.977
5433,9fce089d,5,0.897
5434,9fd56708,10,0.6779999999999999
5435,9fe82824,5,0.97
5436,9fec3bae,6,0.8200000000000001
5437,9ffa01b9,1,0.946
5438,9ffb3e78,5,0.953
5439,a00978e6,6,0.902
5440,a0101d8d,1,0.827
5441,a01646fd,5,0.956
5442,a019c8ad,6,0.95
5443,a01f8b8d,0,0.915
5444,a0333763,7,0.994
5445,a033f1d5,6,0.823
5446,a043365b,6,0.906
5447,a044c860,2,0.998
5448,a04d3edd,7,0.7989999999999999
5449,a0519d04,6,0.856
5450,a05a30eb,8,0.908
5451,a05d005a,5,0.973
5452,a0675ac8,1,0.802
5453,a072b45b,2,0.81
5454,a073c986,5,0.921
5455,a07b1847,11,0.798
5456,a08850b0,10,0.91
5457,a08dd94f,5,0.965
5458,a097043b,10,0.863
5459,a0a5d787,2,0.928
5460,a0b367cb,6,0.973
5461,a0ba8cbc,1,0.959
5462,a0bada58,4,0.962
5463,a0d63b72,4,0.947
5464,a0e92440,1,0.952
5465,a0ea55fd,5,0.992
5466,a0fd9353,2,0.994
5467,a10c6c74,10,0.762
5468,a10c9a9a,4,0.943
5469,a11a3623,1,0.759
5470,a1223f41,6,0.901
5471,a127f461,6,0.812
5472,a13928ec,7,0.917
5473,a13dd74b,8,1.0
5474,a1420cf2,1,0.883
5475,a1536391,11,0.958
5476,a154dbbc,5,0.964
5477,a15772cf,7,0.879
5478,a15a0f4d,10,0.643
5479,a15a1379,7,1.0
5480,a15c8edb,7,0.921
5481,a16ba6b3,2,0.9319999999999999
5482,a176f693,5,0.876
5483,a178d508,5,0.91
5484,a17b9fa5,10,0.723
5485,a18ef759,5,0.888
5486,a198fab0,4,0.9339999999999999
5487,a1ab1696,10,0.759
5488,a1b2a925,11,0.996
5489,a1b493d5,2,0.846
5490,a1bb1326,6,0.903
5491,a1cb1ca5,2,0.883
5492,a1d0106d,5,0.978
5493,a1e2da4b,9,0.954
5494,a1f019b3,7,0.926
5495,a1f43e98,6,0.85
5496,a1f54074,6,0.973
5497,a20179b9,5,0.755
5498,a203b55b,6,0.92
5499,a2067626,9,1.0
5500,a21ef870,5,0.972
5501,a221e120,8,1.0
5502,a22f4970,1,0.96
5503,a23a9f66,0,1.0
5504,a23b457f,11,0.783
5505,a2418f53,9,0.962
5506,a248174c,6,0.75
5507,a2485e31,2,0.945
5508,a250f69e,2,0.959
5509,a251cbf8,6,0.962
5510,a25294b6,5,0.978
5511,a259bbd9,3,0.882
5512,a25ea24d,4,1.0
5513,a271ff8a,8,0.999
5514,a292c83e,3,0.917
5515,a29722cd,7,0.835
5516,a2a16250,3,0.825
5517,a2a9f1bb,6,0.964
5518,a2b137fd,1,0.964
5519,a2b1dde6,8,0.764
5520,a2b204a1,10,0.7989999999999999
5521,a2b2b102,8,0.999
5522,a2b75ec0,2,0.8109999999999999
5523,a2b77697,1,0.962
5524,a2c8e511,5,0.978
5525,a2d1e0cb,6,0.942
5526,a2d9d861,5,0.928
5527,a2e4208b,5,0.919
5528,a2e5cc19,11,0.986
5529,a2e92539,0,0.884
5530,a2ea1144,2,0.886
5531,a2f16965,5,1.0
5532,a2f7fe47,5,0.967
5533,a2feeaff,7,0.95
5534,a307ac91,2,0.954
5535,a309acfa,10,0.789
5536,a3107eee,2,0.893
5537,a31cdba6,6,0.993
5538,a31eb031,2,0.8140000000000001
5539,a3257cc5,7,0.964
5540,a32fc215,11,0.963
5541,a33182f5,4,0.986
5542,a337a303,8,1.0
5543,a33df0cd,4,0.928
5544,a3501848,2,0.9359999999999999
5545,a35d2244,5,0.935
5546,a36766f9,10,0.91
5547,a36fb23b,0,0.825
5548,a37740f8,4,0.987
5549,a3836847,5,0.88
5550,a3906a08,9,0.901
5551,a3933d4c,0,0.915
5552,a39b2ba1,5,0.983
5553,a39cb449,5,0.885
5554,a39d240b,6,0.888
5555,a3a240bd,7,0.929
5556,a3a5d501,10,1.0
5557,a3a7549a,2,0.965
5558,a3a9f05d,1,0.921
5559,a3aac2ce,0,0.906
5560,a3af2825,1,0.839
5561,a3b3b0cd,8,1.0
5562,a3b4516c,2,0.877
5563,a3bbbecf,6,0.702
5564,a3bf756f,6,0.959
5565,a3c37cbf,5,0.942
5566,a3cb79d8,5,0.949
5567,a3e4db43,11,1.0
5568,a3f4e8b5,8,0.895
5569,a3fc5f14,5,0.882
5570,a3fcd540,6,0.9319999999999999
5571,a407de97,6,0.893
5572,a41078c1,5,0.937
5573,a41934f7,2,0.848
5574,a41ee82f,8,0.974
5575,a423cebf,4,0.96
5576,a424591f,5,0.99
5577,a427552b,5,0.959
5578,a42c9297,6,0.9390000000000001
5579,a42d1ceb,7,0.9
5580,a42fa8a5,1,0.987
5581,a432b798,5,0.953
5582,a4367d08,3,0.767
5583,a43abea7,10,0.748
5584,a4529dfd,6,0.969
5585,a460bae9,2,0.926
5586,a47e43f1,5,0.92
5587,a4888232,5,0.965
5588,a489f415,3,0.834
5589,a4934fa1,5,0.94
5590,a495c7dd,5,0.969
5591,a49763ac,2,0.83
5592,a4a02708,1,0.8260000000000001
5593,a4ac8826,5,0.96
5594,a4b68abf,7,0.79
5595,a4b99791,7,0.76
5596,a4b9aa03,11,0.883
5597,a4ced7b4,6,0.795
5598,a4d7ecb0,7,0.95
5599,a4ddd290,11,0.865
5600,a50ce36f,11,0.893
5601,a51697c8,2,0.893
5602,a5289942,1,1.0
5603,a53019ea,8,0.862
5604,a53c9f32,5,0.992
5605,a54140bb,6,0.881
5606,a5467a4e,4,0.956
5607,a54c2437,2,1.0
5608,a54ca8b6,4,0.91
5609,a55a7f02,8,0.993
5610,a55c935a,8,1.0
5611,a56f5e7d,6,0.974
5612,a56fa777,8,0.948
5613,a5703727,1,0.952
5614,a582b2ab,0,1.0
5615,a58f1b46,4,0.976
5616,a590f79a,5,1.0
5617,a59147c9,4,0.914
5618,a593ff1e,3,0.781
5619,a59c9e3e,0,0.913
5620,a5a6c7dd,2,0.857
5621,a5afc7ae,11,0.962
5622,a5b8484b,11,0.958
5623,a5bbe9fd,6,0.907
5624,a5bd5d7d,2,0.857
5625,a5c3a687,4,0.88
5626,a5c912ac,2,0.759
5627,a5ce7e0a,11,0.878
5628,a5d21178,2,1.0
5629,a5d3e9ab,5,0.9410000000000001
5630,a5dbbb69,10,0.868
5631,a5e2950a,8,0.895
5632,a5ecd47d,4,0.9
5633,a5f7014b,0,0.997
5634,a5f8ae18,6,0.981
5635,a5f93aa1,6,0.949
5636,a5f98809,2,0.94
5637,a5fad3b7,5,0.909
5638,a5fbfeda,5,0.87
5639,a5fcf4e6,1,0.739
5640,a5fd47ef,6,0.965
5641,a60c3b97,11,0.982
5642,a625f346,11,0.643
5643,a62d7b19,7,0.906
5644,a6339c36,6,0.975
5645,a6404361,11,0.952
5646,a6420cc6,8,0.738
5647,a6440838,7,0.995
5648,a655cef3,1,0.908
5649,a65600a0,2,0.882
5650,a65a4286,0,0.981
5651,a65e405d,2,0.905
5652,a6689aa7,5,0.969
5653,a66e3bea,7,0.791
5654,a674e6bd,2,0.9359999999999999
5655,a675b158,0,0.9390000000000001
5656,a675e118,5,0.981
5657,a6778220,7,0.851
5658,a691acce,11,0.901
5659,a693d3c5,7,0.8200000000000001
5660,a69ec9aa,0,0.946
5661,a6a75454,5,0.955
5662,a6a7babb,11,0.791
5663,a6aa9958,5,0.921
5664,a6ae701f,1,0.881
5665,a6be4a84,8,0.869
5666,a6be76bb,4,0.997
5667,a6c59773,6,0.986
5668,a6c673f3,6,0.951
5669,a6c90d5f,5,0.989
5670,a6c94ed6,5,0.996
5671,a6d1158c,5,0.966
5672,a6d526f9,3,0.839
5673,a6dfaa5a,7,0.9339999999999999
5674,a6e920eb,8,1.0
5675,a6ecdb53,11,0.985
5676,a709c52c,4,0.966
5677,a7106adc,8,0.912
5678,a711821f,6,0.7989999999999999
5679,a712e3a0,5,0.978
5680,a71724c3,3,0.843
5681,a719159f,4,0.898
5682,a7198dfd,6,0.925
5683,a719c41f,7,0.8009999999999999
5684,a726f260,4,0.935
5685,a72d809d,6,0.9390000000000001
5686,a72e67db,8,0.971
5687,a72ee634,6,0.84
5688,a72fe560,5,0.966
5689,a7337b8a,7,0.7170000000000001
5690,a74a462e,1,0.881
5691,a74d5ce1,2,0.8240000000000001
5692,a74f0b4d,1,0.972
5693,a750a0a1,6,0.839
5694,a756adb9,5,0.979
5695,a759e918,6,0.925
5696,a7693e2a,5,0.914
5697,a7749166,6,0.7070000000000001
5698,a77c694d,2,0.973
5699,a7821720,6,0.955
5700,a78831fd,7,0.905
5701,a789d86f,6,0.933
5702,a79055c4,6,0.983
5703,a7b200e9,6,0.979
5704,a7b2abf4,5,0.996
5705,a7b4ae52,5,0.985
5706,a7cde262,5,0.972
5707,a7cf91c5,5,0.9319999999999999
5708,a7d436ad,11,0.944
5709,a7d75c1c,6,0.962
5710,a7d75fc6,5,0.9390000000000001
5711,a7dcdb6f,10,0.758
5712,a7dceca3,2,0.931
5713,a7de99f3,6,0.882
5714,a7e3eb72,5,0.965
5715,a7e4ca2c,0,0.995
5716,a7e632ce,5,0.982
5717,a7f26f8e,5,0.962
5718,a7f996f5,5,0.988
5719,a8029c33,7,0.808
5720,a803d069,1,0.954
5721,a8186369,6,0.997
5722,a81c42d5,1,0.972
5723,a830da5c,6,1.0
5724,a835df79,7,0.923
5725,a83aec5f,4,0.965
5726,a83f10bc,9,0.97
5727,a86afab3,5,0.962
5728,a8766206,7,0.694
5729,a879077d,5,1.0
5730,a87d64df,1,0.957
5731,a87ec87a,5,0.994
5732,a8872b7f,5,0.967
5733,a88c473c,2,0.8240000000000001
5734,a899bfe4,8,1.0
5735,a89c634a,1,0.964
5736,a89dc082,10,0.772
5737,a8a6b3ac,1,0.796
5738,a8b21320,11,0.935
5739,a8b42bbe,6,0.977
5740,a8bcb046,5,0.968
5741,a8c086ba,5,0.954
5742,a8ca3a71,5,0.952
5743,a8cbadcd,2,0.8280000000000001
5744,a8ce72c2,5,0.982
5745,a8d10e0a,5,0.99
5746,a8d5a9d7,10,0.837
5747,a8f5cfac,2,0.94
5748,a904ccb0,5,0.965
5749,a90a18e4,11,0.785
5750,a910ee00,4,0.955
5751,a9148b1a,7,0.849
5752,a915be02,8,0.916
5753,a9198e7b,6,0.951
5754,a92033bc,11,0.8109999999999999
5755,a920e690,5,0.973
5756,a9267103,0,0.988
5757,a92f468a,2,0.9
5758,a9426441,7,0.86
5759,a94ea786,8,0.969
5760,a953ef9b,6,0.881
5761,a95ab90f,1,0.982
5762,a95d0104,2,0.736
5763,a9617118,5,0.9319999999999999
5764,a9688830,6,0.967
5765,a97d6731,4,0.993
5766,a9824401,6,0.841
5767,a984b2e2,7,0.876
5768,a98e83c2,5,0.9359999999999999
5769,a992c5f4,2,0.902
5770,a99c0a7d,11,0.895
5771,a99d2dfe,5,0.967
5772,a9b4faa6,11,0.881
5773,a9bfc912,7,0.835
5774,a9c40758,0,0.901
5775,a9c5ce49,1,0.77
5776,a9ce0989,8,1.0
5777,a9d303ca,5,0.984
5778,a9d6dac5,5,0.95
5779,a9e66d03,0,0.904
5780,a9e89039,10,0.928
5781,a9ee85c3,5,0.937
5782,a9f6710d,4,0.981
5783,a9faf390,10,0.786
5784,a9fbbbe7,5,0.952
5785,aa018d7b,4,0.968
5786,aa0a5c41,0,0.946
5787,aa178ec6,8,0.6719999999999999
5788,aa2c23a4,4,0.946
5789,aa35ec15,6,0.928
5790,aa41e305,4,0.863
5791,aa4b75f8,4,0.976
5792,aa5b06b3,3,0.829
5793,aa5e5f82,5,0.957
5794,aa7cb3b5,7,0.927
5795,aa843336,6,0.753
5796,aa8a93ed,2,1.0
5797,aa8b0bf7,5,0.98
5798,aa9b679b,7,0.8089999999999999
5799,aa9db5a8,1,0.832
5800,aab51037,11,0.991
5801,aab66d6a,5,0.971
5802,aabb7449,1,0.849
5803,aac55cc2,5,0.978
5804,aacaa344,5,0.904
5805,aacdfe38,6,0.974
5806,aad9f018,8,1.0
5807,aae569ac,5,0.977
5808,aaec3f92,1,0.97
5809,aaec84af,5,0.903
5810,aaec974c,0,1.0
5811,aaf298c0,6,0.995
5812,aaf89a90,5,0.984
5813,aafd1e9b,2,0.8069999999999999
5814,ab00661e,2,0.966
5815,ab0543a4,9,0.751
5816,ab097dda,8,0.967
5817,ab2f0ca2,2,0.958
5818,ab31a032,5,0.992
5819,ab430df7,7,0.956
5820,ab4fe89d,7,0.998
5821,ab66814b,1,0.906
5822,ab677c6d,8,0.961
5823,ab6fd803,11,0.817
5824,ab7e1644,6,0.823
5825,ab8aca7a,5,0.97
5826,ab8b0bd1,8,0.773
5827,ab8f4064,2,0.854
5828,ab939ecf,3,1.0
5829,aba81e3c,9,0.9390000000000001
5830,abaabe89,8,0.761
5831,abb9e525,5,0.97
5832,abbd754e,4,0.852
5833,abc2d3e8,2,0.983
5834,abc5d397,6,0.942
5835,abccf502,2,0.806
5836,abf2f1d7,6,0.984
5837,abfc66c4,10,0.918
5838,ac019e4d,1,0.883
5839,ac01b691,2,0.923
5840,ac066509,7,0.778
5841,ac091b88,4,0.921
5842,ac10f6f0,5,0.975
5843,ac15a81a,5,0.931
5844,ac16a006,1,0.9319999999999999
5845,ac19a229,2,0.787
5846,ac257c96,2,0.924
5847,ac3a26fe,5,0.957
5848,ac3c4e4f,5,0.97
5849,ac43a833,7,0.867
5850,ac45a7f8,11,0.876
5851,ac5111a2,8,1.0
5852,ac514370,6,0.975
5853,ac54154e,0,0.878
5854,ac5764e8,7,0.915
5855,ac75f93d,5,0.952
5856,ac7db8dc,11,0.867
5857,ac8132f2,10,1.0
5858,ac8aad0f,3,0.952
5859,ac8beca0,1,0.855
5860,ac8f6e27,11,0.925
5861,ac963877,8,0.996
5862,ac965cdf,1,0.986
5863,ac9d21ac,7,0.815
5864,aca27dd8,10,0.782
5865,acbaa2d1,9,1.0
5866,acbb1af3,4,0.921
5867,acc2941d,5,0.868
5868,acc68305,9,0.785
5869,acc758c2,7,0.902
5870,acc99584,4,0.931
5871,acca2ec2,9,0.949
5872,ace23156,7,0.81
5873,acfcbd51,6,0.9339999999999999
5874,ad000a39,8,1.0
5875,ad1152eb,4,0.9390000000000001
5876,ad136269,0,0.944
5877,ad15b16c,0,0.987
5878,ad2da122,7,0.9319999999999999
5879,ad34ebe0,5,0.979
5880,ad479211,2,0.868
5881,ad6462d6,2,0.971
5882,ad6e5a1c,5,0.954
5883,ad73dec6,11,1.0
5884,ad7a1ae0,5,0.931
5885,ad8ee48d,4,0.999
5886,ad8fd7f2,9,0.838
5887,ad9e17c5,11,0.963
5888,adab104c,5,1.0
5889,adad91ae,7,0.883
5890,adb0b338,5,0.861
5891,adb1695f,8,0.976
5892,adb41b75,7,0.917
5893,adc363bf,0,0.915
5894,add091ae,2,1.0
5895,addc1985,4,0.959
5896,addfdc9e,9,0.7170000000000001
5897,ade03711,0,1.0
5898,ade55c59,9,0.825
5899,adef57a8,11,0.944
5900,adf19a84,6,0.898
5901,adf5d2b6,0,0.931
5902,ae026c7a,11,0.998
5903,ae033c33,3,0.643
5904,ae08bbd5,10,0.907
5905,ae0cb96c,5,0.985
5906,ae0e4109,0,0.944
5907,ae2f1d62,6,1.0
5908,ae305d97,2,0.8220000000000001
5909,ae3b8a93,11,0.943
5910,ae4d8096,9,0.969
5911,ae505be3,4,0.966
5912,ae528349,4,0.983
5913,ae6be1e8,4,0.976
5914,ae78deca,11,0.685
5915,ae817f54,10,0.78
5916,ae856fbb,4,0.971
5917,ae8a5a77,5,0.989
5918,ae917c62,6,0.957
5919,ae9b24ef,1,0.96
5920,ae9e0e8a,5,0.953
5921,ae9e3e56,10,0.765
5922,aeaa60c8,7,0.835
5923,aeb83350,7,0.915
5924,aebcb6b9,5,0.955
5925,aec0a0a7,7,0.922
5926,aec7576d,0,1.0
5927,aed1a26c,6,0.918
5928,aed3ad30,11,0.8260000000000001
5929,aed6e49f,5,0.897
5930,aee609c9,6,0.849
5931,aee8f3f2,1,0.922
5932,aeea53e0,3,0.968
5933,aeed6a03,1,0.893
5934,aeeef805,1,0.957
5935,aef80012,11,0.804
5936,af000a41,8,1.0
5937,af07f492,2,0.884
5938,af09e4bb,5,0.986
5939,af0bf049,5,0.931
5940,af0e065a,5,0.963
5941,af12a88a,5,0.977
5942,af1c4c01,2,0.865
5943,af1d33ee,4,0.989
5944,af31ab43,5,0.933
5945,af4a889f,10,0.903
5946,af7460ed,5,0.973
5947,af75d5fc,8,0.905
5948,af8ac085,5,0.9299999999999999
5949,af8bd68d,5,0.907
5950,af909842,2,0.9319999999999999
5951,afa16737,8,0.983
5952,afa7f357,4,0.967
5953,afacbc05,7,0.9390000000000001
5954,afad4ae2,1,0.951
5955,afb8e608,6,0.832
5956,afba0ecc,4,0.985
5957,afc066c3,3,0.864
5958,afc8d4b4,4,0.966
5959,afca97be,6,0.879
5960,afd2b531,1,0.863
5961,afd5796d,9,1.0
5962,afdfd271,1,0.985
5963,b0010000,11,0.789
5964,b0046e75,7,0.89
5965,b00a72d4,8,0.96
5966,b00bbf5d,3,0.921
5967,b00f7214,2,0.808
5968,b0124835,7,0.774
5969,b01b9faa,7,0.957
5970,b01c0d8a,1,0.883
5971,b02957de,5,0.846
5972,b02d9e12,4,0.955
5973,b0375df0,5,0.9390000000000001
5974,b040e546,2,0.827
5975,b048619d,5,0.983
5976,b04ff963,1,0.908
5977,b0583a15,0,0.817
5978,b0590b00,7,0.912
5979,b059a953,3,0.812
5980,b05a2c7d,10,1.0
5981,b05ae198,7,0.942
5982,b05ec475,8,0.856
5983,b060808e,4,0.959
5984,b06295d1,6,0.9339999999999999
5985,b0645b76,9,0.78
5986,b0654dfd,4,0.922
5987,b06c4232,5,0.971
5988,b087742e,2,0.77
5989,b0880edc,5,0.992
5990,b08d83e7,5,0.982
5991,b08fae9c,1,1.0
5992,b0956ff0,7,0.915
5993,b09baaf3,6,0.901
5994,b0a6aab9,7,0.89
5995,b0a6c31d,7,0.839
5996,b0a92b34,0,0.908
5997,b0b6749d,2,0.988
5998,b0c0590d,11,0.751
5999,b0c2ba3a,2,0.907
6000,b0ca07bb,6,0.794
6001,b0cc33e9,0,0.7969999999999999
6002,b0cd8cfa,4,0.9410000000000001
6003,b0cdaacf,11,0.829
6004,b0e0b4d6,6,0.862
6005,b0e4e722,2,0.9410000000000001
6006,b0e9c8cb,5,0.922
6007,b0fba826,6,0.961
6008,b10028b7,7,0.878
6009,b1139597,5,0.861
6010,b12af3d0,4,1.0
6011,b12baa35,10,0.716
6012,b134ad39,1,0.874
6013,b142c357,2,0.928
6014,b14df169,10,0.732
6015,b14e2779,2,0.984
6016,b15340bf,7,0.959
6017,b154bbfd,6,0.982
6018,b157ef79,6,0.933
6019,b15e689e,4,0.9299999999999999
6020,b15ecf8a,0,0.876
6021,b1619766,11,0.9359999999999999
6022,b1641d3f,0,0.894
6023,b166ced4,0,1.0
6024,b17132cf,4,0.974
6025,b182db88,7,0.948
6026,b1865c4e,6,0.969
6027,b1891c47,4,0.907
6028,b18fbfb3,1,0.938
6029,b1be7780,2,0.876
6030,b1be9097,11,0.905
6031,b1d418e3,7,0.815
6032,b1db7714,8,1.0
6033,b1dc2191,11,0.838
6034,b1eca4f8,10,0.904
6035,b1ef0449,1,0.924
6036,b1f8be3b,6,0.933
6037,b1f952dd,5,0.965
6038,b2122067,5,0.943
6039,b21710b0,1,0.972
6040,b2171b33,10,0.961
6041,b226f01d,6,0.9410000000000001
6042,b22d7d0a,1,0.831
6043,b22df8ca,2,0.858
6044,b230083e,9,0.981
6045,b23e3573,3,0.915
6046,b23f010e,11,0.888
6047,b2490705,10,0.79
6048,b2529555,4,0.993
6049,b2570b5c,5,0.982
6050,b257dc9f,0,0.946
6051,b25baadd,6,0.926
6052,b25d4119,5,0.966
6053,b25fd988,5,0.948
6054,b26bfeb6,3,0.85
6055,b2740cf7,11,0.865
6056,b275e6e6,6,0.971
6057,b27bcdad,6,0.974
6058,b27e6328,2,0.845
6059,b2827932,2,0.966
6060,b282df42,5,0.98
6061,b28573ea,6,0.783
6062,b286a8d4,5,0.977
6063,b294dc93,5,1.0
6064,b2c401d0,3,0.845
6065,b2c4e776,6,0.973
6066,b2c7af05,4,0.954
6067,b2d11155,5,0.947
6068,b2d20810,2,0.995
6069,b2d76451,5,0.95
6070,b2e18e88,2,0.653
6071,b2eda351,11,0.983
6072,b2f4c1e2,2,0.968
6073,b2f5687e,5,0.92
6074,b2f5aef2,4,0.9410000000000001
6075,b304a7e4,5,0.975
6076,b3077db7,7,0.892
6077,b30c2f82,6,0.865
6078,b30ef48c,5,0.892
6079,b31b3172,1,0.841
6080,b32c16b8,7,0.764
6081,b339ac7c,6,0.942
6082,b33e4c5e,0,0.886
6083,b341040f,5,0.852
6084,b34e79f0,2,0.863
6085,b356e923,1,0.944
6086,b3625ed5,7,0.958
6087,b3647422,2,0.8029999999999999
6088,b369529f,6,0.962
6089,b377d2c9,5,0.896
6090,b3866170,4,0.944
6091,b38bb293,11,1.0
6092,b398e3f5,1,0.924
6093,b39f7b74,5,0.987
6094,b3b09e5f,5,0.92
6095,b3b10f32,2,0.948
6096,b3b2a33b,10,0.866
6097,b3b35f5e,10,0.8200000000000001
6098,b3bbb695,10,0.998
6099,b3bcda79,8,0.885
6100,b3bd75f9,5,0.928
6101,b3c29fad,6,0.875
6102,b3c55e4e,1,0.843
6103,b3d35bea,5,0.962
6104,b3d853ae,3,0.852
6105,b3e2071d,5,0.956
6106,b3ef5717,3,0.853
6107,b3f0ec1f,5,0.968
6108,b3f413a9,2,0.7989999999999999
6109,b4030b95,1,0.895
6110,b419a4ac,11,0.9299999999999999
6111,b420511c,2,0.835
6112,b422b645,0,0.923
6113,b42b808d,11,0.835
6114,b430e118,7,0.899
6115,b44067b7,5,0.982
6116,b443646d,6,0.958
6117,b454bafe,0,0.95
6118,b458e4d0,3,1.0
6119,b45a22e4,8,0.999
6120,b463d1f0,11,0.76
6121,b463ea85,1,0.998
6122,b4656b97,5,0.986
6123,b4658c6d,7,0.972
6124,b4721cfc,8,0.915
6125,b4799dfe,6,0.9
6126,b47bfd8c,2,0.997
6127,b484092e,8,0.834
6128,b498e66e,5,1.0
6129,b49ce053,0,0.989
6130,b4a417b2,2,0.921
6131,b4a87a08,5,0.902
6132,b4ae27de,5,0.956
6133,b4b77f9e,10,0.685
6134,b4d06bdf,5,0.954
6135,b4d2cabc,11,1.0
6136,b4d46037,8,0.99
