chipid,month
56881e3f,8
56881e3f,9
56881e3f,10
56881e3f,11
5694599d,0
5694599d,1
5694599d,2
5694599d,3
5694599d,4
5694599d,5
5694599d,6
5694599d,7
5694599d,8
5694599d,9
5694599d,10
5694599d,11
56951fe6,0
56951fe6,1
56951fe6,2
56951fe6,3
56951fe6,4
56951fe6,5
56951fe6,6
56951fe6,7
56951fe6,8
56951fe6,9
56951fe6,10
56951fe6,11
56964c98,0
56964c98,1
56964c98,2
56964c98,3
56964c98,4
56964c98,5
56964c98,6
56964c98,7
56964c98,8
56964c98,9
56964c98,10
56964c98,11
5698f8d7,0
5698f8d7,1
5698f8d7,2
5698f8d7,3
5698f8d7,4
5698f8d7,5
5698f8d7,6
5698f8d7,7
5698f8d7,8
5698f8d7,9
5698f8d7,10
5698f8d7,11
56a42bdc,0
56a42bdc,1
56a42bdc,2
56a42bdc,3
56a42bdc,4
56a42bdc,5
56a42bdc,6
56a42bdc,7
56a42bdc,8
56a42bdc,9
56a42bdc,10
56a42bdc,11
56a6da70,0
56a6da70,1
56a6da70,2
56a6da70,3
56a6da70,4
56a6da70,5
56a6da70,6
56a6da70,7
56a6da70,8
56a6da70,9
56a6da70,10
56a6da70,11
56a7ae4a,0
56a7ae4a,1
56a7ae4a,2
56a7ae4a,3
56a7ae4a,4
56a7ae4a,5
56a7ae4a,6
56a7ae4a,7
56a7ae4a,8
56a7ae4a,9
56a7ae4a,10
56a7ae4a,11
56a8c64c,0
56a8c64c,1
56a8c64c,2
56a8c64c,3
56a8c64c,4
56a8c64c,5
56a8c64c,6
56a8c64c,7
56a8c64c,8
56a8c64c,9
56a8c64c,10
56a8c64c,11
56abbed2,0
56abbed2,1
56abbed2,2
56abbed2,3
56abbed2,4
56abbed2,5
56abbed2,6
56abbed2,7
56abbed2,8
56abbed2,9
56abbed2,10
56abbed2,11
56ac3ec6,0
56ac3ec6,1
56ac3ec6,2
56ac3ec6,3
56ac3ec6,4
56ac3ec6,5
56ac3ec6,6
56ac3ec6,7
56ac3ec6,8
56ac3ec6,9
56ac3ec6,10
56ac3ec6,11
56ac6168,0
56ac6168,1
56ac6168,2
56ac6168,3
56ac6168,4
56ac6168,5
56ac6168,6
56ac6168,7
56ac6168,8
56ac6168,9
56ac6168,10
56ac6168,11
56ad26ee,0
56ad26ee,1
56ad26ee,2
56ad26ee,3
56ad26ee,4
56ad26ee,5
56ad26ee,6
56ad26ee,7
56ad26ee,8
56ad26ee,9
56ad26ee,10
56ad26ee,11
56aed7a3,0
56aed7a3,1
56aed7a3,2
56aed7a3,3
56aed7a3,4
56aed7a3,5
56aed7a3,6
56aed7a3,7
56aed7a3,8
56aed7a3,9
56aed7a3,10
56aed7a3,11
56b558dc,0
56b558dc,1
56b558dc,2
56b558dc,3
56b558dc,4
56b558dc,5
56b558dc,6
56b558dc,7
56b558dc,8
56b558dc,9
56b558dc,10
56b558dc,11
56c0cfb7,0
56c0cfb7,1
56c0cfb7,2
56c0cfb7,3
56c0cfb7,4
56c0cfb7,5
56c0cfb7,6
56c0cfb7,7
56c0cfb7,8
56c0cfb7,9
56c0cfb7,10
56c0cfb7,11
56cf779f,0
56cf779f,1
56cf779f,2
56cf779f,3
56cf779f,4
56cf779f,5
56cf779f,6
56cf779f,7
56cf779f,8
56cf779f,9
56cf779f,10
56cf779f,11
56d2d95b,0
56d2d95b,1
56d2d95b,2
56d2d95b,3
56d2d95b,4
56d2d95b,5
56d2d95b,6
56d2d95b,7
56d2d95b,8
56d2d95b,9
56d2d95b,10
56d2d95b,11
56d2f4cc,0
56d2f4cc,1
56d2f4cc,2
56d2f4cc,3
56d2f4cc,4
56d2f4cc,5
56d2f4cc,6
56d2f4cc,7
56d2f4cc,8
56d2f4cc,9
56d2f4cc,10
56d2f4cc,11
56dd88be,0
56dd88be,1
56dd88be,2
56dd88be,3
56dd88be,4
56dd88be,5
56dd88be,6
56dd88be,7
56dd88be,8
56dd88be,9
56dd88be,10
56dd88be,11
56df7666,0
56df7666,1
56df7666,2
56df7666,3
56df7666,4
56df7666,5
56df7666,6
56df7666,7
56df7666,8
56df7666,9
56df7666,10
56df7666,11
56f1f3d9,0
56f1f3d9,1
56f1f3d9,2
56f1f3d9,3
56f1f3d9,4
56f1f3d9,5
56f1f3d9,6
56f1f3d9,7
56f1f3d9,8
56f1f3d9,9
56f1f3d9,10
56f1f3d9,11
5700767c,0
5700767c,1
5700767c,2
5700767c,3
5700767c,4
5700767c,5
5700767c,6
5700767c,7
5700767c,8
5700767c,9
5700767c,10
5700767c,11
57039896,0
57039896,1
57039896,2
57039896,3
57039896,4
57039896,5
57039896,6
57039896,7
57039896,8
57039896,9
57039896,10
57039896,11
57040c98,0
57040c98,1
57040c98,2
57040c98,3
57040c98,4
57040c98,5
57040c98,6
57040c98,7
57040c98,8
57040c98,9
57040c98,10
57040c98,11
5709b2f4,0
5709b2f4,1
5709b2f4,2
5709b2f4,3
5709b2f4,4
5709b2f4,5
5709b2f4,6
5709b2f4,7
5709b2f4,8
5709b2f4,9
5709b2f4,10
5709b2f4,11
571c5317,0
571c5317,1
571c5317,2
571c5317,3
571c5317,4
571c5317,5
571c5317,6
571c5317,7
571c5317,8
571c5317,9
571c5317,10
571c5317,11
572306c5,0
572306c5,1
572306c5,2
572306c5,3
572306c5,4
572306c5,5
572306c5,6
572306c5,7
572306c5,8
572306c5,9
572306c5,10
572306c5,11
5727bd18,0
5727bd18,1
5727bd18,2
5727bd18,3
5727bd18,4
5727bd18,5
5727bd18,6
5727bd18,7
5727bd18,8
5727bd18,9
5727bd18,10
5727bd18,11
572814e5,0
572814e5,1
572814e5,2
572814e5,3
572814e5,4
572814e5,5
572814e5,6
572814e5,7
572814e5,8
572814e5,9
572814e5,10
572814e5,11
572c8e15,0
572c8e15,1
572c8e15,2
572c8e15,3
572c8e15,4
572c8e15,5
572c8e15,6
572c8e15,7
572c8e15,8
572c8e15,9
572c8e15,10
572c8e15,11
572cd4af,0
572cd4af,1
572cd4af,2
572cd4af,3
572cd4af,4
572cd4af,5
572cd4af,6
572cd4af,7
572cd4af,8
572cd4af,9
572cd4af,10
572cd4af,11
57486198,0
57486198,1
57486198,2
57486198,3
57486198,4
57486198,5
57486198,6
57486198,7
57486198,8
57486198,9
57486198,10
57486198,11
574db45b,0
574db45b,1
574db45b,2
574db45b,3
574db45b,4
574db45b,5
574db45b,6
574db45b,7
574db45b,8
574db45b,9
574db45b,10
574db45b,11
57529412,0
57529412,1
57529412,2
57529412,3
57529412,4
57529412,5
57529412,6
57529412,7
57529412,8
57529412,9
57529412,10
57529412,11
5758ff05,0
5758ff05,1
5758ff05,2
5758ff05,3
5758ff05,4
5758ff05,5
5758ff05,6
5758ff05,7
5758ff05,8
5758ff05,9
5758ff05,10
5758ff05,11
575baad1,0
575baad1,1
575baad1,2
575baad1,3
575baad1,4
575baad1,5
575baad1,6
575baad1,7
575baad1,8
575baad1,9
575baad1,10
575baad1,11
576995d9,0
576995d9,1
576995d9,2
576995d9,3
576995d9,4
576995d9,5
576995d9,6
576995d9,7
576995d9,8
576995d9,9
576995d9,10
576995d9,11
576b40f2,0
576b40f2,1
576b40f2,2
576b40f2,3
576b40f2,4
576b40f2,5
576b40f2,6
576b40f2,7
576b40f2,8
576b40f2,9
576b40f2,10
576b40f2,11
5771dc57,0
5771dc57,1
5771dc57,2
5771dc57,3
5771dc57,4
5771dc57,5
5771dc57,6
5771dc57,7
5771dc57,8
5771dc57,9
5771dc57,10
5771dc57,11
57732826,0
57732826,1
57732826,2
57732826,3
57732826,4
57732826,5
57732826,6
57732826,7
57732826,8
57732826,9
57732826,10
57732826,11
5775939c,0
5775939c,1
5775939c,2
5775939c,3
5775939c,4
5775939c,5
5775939c,6
5775939c,7
5775939c,8
5775939c,9
5775939c,10
5775939c,11
577c028a,0
577c028a,1
577c028a,2
577c028a,3
577c028a,4
577c028a,5
577c028a,6
577c028a,7
577c028a,8
577c028a,9
577c028a,10
577c028a,11
5784432e,0
5784432e,1
5784432e,2
5784432e,3
5784432e,4
5784432e,5
5784432e,6
5784432e,7
5784432e,8
5784432e,9
5784432e,10
5784432e,11
579743f9,0
579743f9,1
579743f9,2
579743f9,3
579743f9,4
579743f9,5
579743f9,6
579743f9,7
579743f9,8
579743f9,9
579743f9,10
579743f9,11
579a0e71,0
579a0e71,1
579a0e71,2
579a0e71,3
579a0e71,4
579a0e71,5
579a0e71,6
579a0e71,7
579a0e71,8
579a0e71,9
579a0e71,10
579a0e71,11
57a2e686,0
57a2e686,1
57a2e686,2
57a2e686,3
57a2e686,4
57a2e686,5
57a2e686,6
57a2e686,7
57a2e686,8
57a2e686,9
57a2e686,10
57a2e686,11
57ae20a0,0
57ae20a0,1
57ae20a0,2
57ae20a0,3
57ae20a0,4
57ae20a0,5
57ae20a0,6
57ae20a0,7
57ae20a0,8
57ae20a0,9
57ae20a0,10
57ae20a0,11
57ae707d,0
57ae707d,1
57ae707d,2
57ae707d,3
57ae707d,4
57ae707d,5
57ae707d,6
57ae707d,7
57ae707d,8
57ae707d,9
57ae707d,10
57ae707d,11
57b987e6,0
57b987e6,1
57b987e6,2
57b987e6,3
57b987e6,4
57b987e6,5
57b987e6,6
57b987e6,7
57b987e6,8
57b987e6,9
57b987e6,10
57b987e6,11
57cb2668,0
57cb2668,1
57cb2668,2
57cb2668,3
57cb2668,4
57cb2668,5
57cb2668,6
57cb2668,7
57cb2668,8
57cb2668,9
57cb2668,10
57cb2668,11
57ccf4c2,0
57ccf4c2,1
57ccf4c2,2
57ccf4c2,3
57ccf4c2,4
57ccf4c2,5
57ccf4c2,6
57ccf4c2,7
57ccf4c2,8
57ccf4c2,9
57ccf4c2,10
57ccf4c2,11
57d42263,0
57d42263,1
57d42263,2
57d42263,3
57d42263,4
57d42263,5
57d42263,6
57d42263,7
57d42263,8
57d42263,9
57d42263,10
57d42263,11
57d631ab,0
57d631ab,1
57d631ab,2
57d631ab,3
57d631ab,4
57d631ab,5
57d631ab,6
57d631ab,7
57d631ab,8
57d631ab,9
57d631ab,10
57d631ab,11
57d7d401,0
57d7d401,1
57d7d401,2
57d7d401,3
57d7d401,4
57d7d401,5
57d7d401,6
57d7d401,7
57d7d401,8
57d7d401,9
57d7d401,10
57d7d401,11
57dc0307,0
57dc0307,1
57dc0307,2
57dc0307,3
57dc0307,4
57dc0307,5
57dc0307,6
57dc0307,7
57dc0307,8
57dc0307,9
57dc0307,10
57dc0307,11
57e24257,0
57e24257,1
57e24257,2
57e24257,3
57e24257,4
57e24257,5
57e24257,6
57e24257,7
57e24257,8
57e24257,9
57e24257,10
57e24257,11
57f0ce69,0
57f0ce69,1
57f0ce69,2
57f0ce69,3
57f0ce69,4
57f0ce69,5
57f0ce69,6
57f0ce69,7
57f0ce69,8
57f0ce69,9
57f0ce69,10
57f0ce69,11
57fd4a58,0
57fd4a58,1
57fd4a58,2
57fd4a58,3
57fd4a58,4
57fd4a58,5
57fd4a58,6
57fd4a58,7
57fd4a58,8
57fd4a58,9
57fd4a58,10
57fd4a58,11
5803ff04,0
5803ff04,1
5803ff04,2
5803ff04,3
5803ff04,4
5803ff04,5
5803ff04,6
5803ff04,7
5803ff04,8
5803ff04,9
5803ff04,10
5803ff04,11
58062538,0
58062538,1
58062538,2
58062538,3
58062538,4
58062538,5
58062538,6
58062538,7
58062538,8
58062538,9
58062538,10
58062538,11
580f49a8,0
580f49a8,1
580f49a8,2
580f49a8,3
580f49a8,4
580f49a8,5
580f49a8,6
580f49a8,7
580f49a8,8
580f49a8,9
580f49a8,10
580f49a8,11
580fbbf0,0
580fbbf0,1
580fbbf0,2
580fbbf0,3
580fbbf0,4
580fbbf0,5
580fbbf0,6
580fbbf0,7
580fbbf0,8
580fbbf0,9
580fbbf0,10
580fbbf0,11
58172e70,0
58172e70,1
58172e70,2
58172e70,3
58172e70,4
58172e70,5
58172e70,6
58172e70,7
58172e70,8
58172e70,9
58172e70,10
58172e70,11
5818feec,0
5818feec,1
5818feec,2
5818feec,3
5818feec,4
5818feec,5
5818feec,6
5818feec,7
5818feec,8
5818feec,9
5818feec,10
5818feec,11
5819069c,0
5819069c,1
5819069c,2
5819069c,3
5819069c,4
5819069c,5
5819069c,6
5819069c,7
5819069c,8
5819069c,9
5819069c,10
5819069c,11
581c4f4f,0
581c4f4f,1
581c4f4f,2
581c4f4f,3
581c4f4f,4
581c4f4f,5
581c4f4f,6
581c4f4f,7
581c4f4f,8
581c4f4f,9
581c4f4f,10
581c4f4f,11
5821c1cd,0
5821c1cd,1
5821c1cd,2
5821c1cd,3
5821c1cd,4
5821c1cd,5
5821c1cd,6
5821c1cd,7
5821c1cd,8
5821c1cd,9
5821c1cd,10
5821c1cd,11
583086ce,0
583086ce,1
583086ce,2
583086ce,3
583086ce,4
583086ce,5
583086ce,6
583086ce,7
583086ce,8
583086ce,9
583086ce,10
583086ce,11
5835ab58,0
5835ab58,1
5835ab58,2
5835ab58,3
5835ab58,4
5835ab58,5
5835ab58,6
5835ab58,7
5835ab58,8
5835ab58,9
5835ab58,10
5835ab58,11
584cbcf7,0
584cbcf7,1
584cbcf7,2
584cbcf7,3
584cbcf7,4
584cbcf7,5
584cbcf7,6
584cbcf7,7
584cbcf7,8
584cbcf7,9
584cbcf7,10
584cbcf7,11
584e3e68,0
584e3e68,1
584e3e68,2
584e3e68,3
584e3e68,4
584e3e68,5
584e3e68,6
584e3e68,7
584e3e68,8
584e3e68,9
584e3e68,10
584e3e68,11
58554409,0
58554409,1
58554409,2
58554409,3
58554409,4
58554409,5
58554409,6
58554409,7
58554409,8
58554409,9
58554409,10
58554409,11
58563c15,0
58563c15,1
58563c15,2
58563c15,3
58563c15,4
58563c15,5
58563c15,6
58563c15,7
58563c15,8
58563c15,9
58563c15,10
58563c15,11
585a66c5,0
585a66c5,1
585a66c5,2
585a66c5,3
585a66c5,4
585a66c5,5
585a66c5,6
585a66c5,7
585a66c5,8
585a66c5,9
585a66c5,10
585a66c5,11
5863b19c,0
5863b19c,1
5863b19c,2
5863b19c,3
5863b19c,4
5863b19c,5
5863b19c,6
5863b19c,7
5863b19c,8
5863b19c,9
5863b19c,10
5863b19c,11
586963ac,0
586963ac,1
586963ac,2
586963ac,3
586963ac,4
586963ac,5
586963ac,6
586963ac,7
586963ac,8
586963ac,9
586963ac,10
586963ac,11
586d1fd6,0
586d1fd6,1
586d1fd6,2
586d1fd6,3
586d1fd6,4
586d1fd6,5
586d1fd6,6
586d1fd6,7
586d1fd6,8
586d1fd6,9
586d1fd6,10
586d1fd6,11
5872af2f,0
5872af2f,1
5872af2f,2
5872af2f,3
5872af2f,4
5872af2f,5
5872af2f,6
5872af2f,7
5872af2f,8
5872af2f,9
5872af2f,10
5872af2f,11
5872e4d5,0
5872e4d5,1
5872e4d5,2
5872e4d5,3
5872e4d5,4
5872e4d5,5
5872e4d5,6
5872e4d5,7
5872e4d5,8
5872e4d5,9
5872e4d5,10
5872e4d5,11
58764fa4,0
58764fa4,1
58764fa4,2
58764fa4,3
58764fa4,4
58764fa4,5
58764fa4,6
58764fa4,7
58764fa4,8
58764fa4,9
58764fa4,10
58764fa4,11
587c17bb,0
587c17bb,1
587c17bb,2
587c17bb,3
587c17bb,4
587c17bb,5
587c17bb,6
587c17bb,7
587c17bb,8
587c17bb,9
587c17bb,10
587c17bb,11
5888b9f4,0
5888b9f4,1
5888b9f4,2
5888b9f4,3
5888b9f4,4
5888b9f4,5
5888b9f4,6
5888b9f4,7
5888b9f4,8
5888b9f4,9
5888b9f4,10
5888b9f4,11
588c0efe,0
588c0efe,1
588c0efe,2
588c0efe,3
588c0efe,4
588c0efe,5
588c0efe,6
588c0efe,7
588c0efe,8
588c0efe,9
588c0efe,10
588c0efe,11
5893017e,0
5893017e,1
5893017e,2
5893017e,3
5893017e,4
5893017e,5
5893017e,6
5893017e,7
5893017e,8
5893017e,9
5893017e,10
5893017e,11
58938e46,0
58938e46,1
58938e46,2
58938e46,3
58938e46,4
58938e46,5
58938e46,6
58938e46,7
58938e46,8
58938e46,9
58938e46,10
58938e46,11
58b001dc,0
58b001dc,1
58b001dc,2
58b001dc,3
58b001dc,4
58b001dc,5
58b001dc,6
58b001dc,7
58b001dc,8
58b001dc,9
58b001dc,10
58b001dc,11
58b4533a,0
58b4533a,1
58b4533a,2
58b4533a,3
58b4533a,4
58b4533a,5
58b4533a,6
58b4533a,7
58b4533a,8
58b4533a,9
58b4533a,10
58b4533a,11
58bdf09d,0
58bdf09d,1
58bdf09d,2
58bdf09d,3
58bdf09d,4
58bdf09d,5
58bdf09d,6
58bdf09d,7
58bdf09d,8
58bdf09d,9
58bdf09d,10
58bdf09d,11
58bfb923,0
58bfb923,1
58bfb923,2
58bfb923,3
58bfb923,4
58bfb923,5
58bfb923,6
58bfb923,7
58bfb923,8
58bfb923,9
58bfb923,10
58bfb923,11
58c6c3a8,0
58c6c3a8,1
58c6c3a8,2
58c6c3a8,3
58c6c3a8,4
58c6c3a8,5
58c6c3a8,6
58c6c3a8,7
58c6c3a8,8
58c6c3a8,9
58c6c3a8,10
58c6c3a8,11
58df333c,0
58df333c,1
58df333c,2
58df333c,3
58df333c,4
58df333c,5
58df333c,6
58df333c,7
58df333c,8
58df333c,9
58df333c,10
58df333c,11
58e935f0,0
58e935f0,1
58e935f0,2
58e935f0,3
58e935f0,4
58e935f0,5
58e935f0,6
58e935f0,7
58e935f0,8
58e935f0,9
58e935f0,10
58e935f0,11
58ea6492,0
58ea6492,1
58ea6492,2
58ea6492,3
58ea6492,4
58ea6492,5
58ea6492,6
58ea6492,7
58ea6492,8
58ea6492,9
58ea6492,10
58ea6492,11
58ed5834,0
58ed5834,1
58ed5834,2
58ed5834,3
58ed5834,4
58ed5834,5
58ed5834,6
58ed5834,7
58ed5834,8
58ed5834,9
58ed5834,10
58ed5834,11
58fd9072,0
58fd9072,1
58fd9072,2
58fd9072,3
58fd9072,4
58fd9072,5
58fd9072,6
58fd9072,7
58fd9072,8
58fd9072,9
58fd9072,10
58fd9072,11
590f9f4f,0
590f9f4f,1
590f9f4f,2
590f9f4f,3
590f9f4f,4
590f9f4f,5
590f9f4f,6
590f9f4f,7
590f9f4f,8
590f9f4f,9
590f9f4f,10
590f9f4f,11
59186b61,0
59186b61,1
59186b61,2
59186b61,3
59186b61,4
59186b61,5
59186b61,6
59186b61,7
59186b61,8
59186b61,9
59186b61,10
59186b61,11
591a57ff,0
591a57ff,1
591a57ff,2
591a57ff,3
591a57ff,4
591a57ff,5
591a57ff,6
591a57ff,7
591a57ff,8
591a57ff,9
591a57ff,10
591a57ff,11
591de105,0
591de105,1
591de105,2
591de105,3
591de105,4
591de105,5
591de105,6
591de105,7
591de105,8
591de105,9
591de105,10
591de105,11
59200808,0
59200808,1
59200808,2
59200808,3
59200808,4
59200808,5
59200808,6
59200808,7
59200808,8
59200808,9
59200808,10
59200808,11
5928d0f4,0
5928d0f4,1
5928d0f4,2
5928d0f4,3
5928d0f4,4
5928d0f4,5
5928d0f4,6
5928d0f4,7
5928d0f4,8
5928d0f4,9
5928d0f4,10
5928d0f4,11
5929ef10,0
5929ef10,1
5929ef10,2
5929ef10,3
5929ef10,4
5929ef10,5
5929ef10,6
5929ef10,7
5929ef10,8
5929ef10,9
5929ef10,10
5929ef10,11
592a4ea2,0
592a4ea2,1
592a4ea2,2
592a4ea2,3
592a4ea2,4
592a4ea2,5
592a4ea2,6
592a4ea2,7
592a4ea2,8
592a4ea2,9
592a4ea2,10
592a4ea2,11
593c02a4,0
593c02a4,1
593c02a4,2
593c02a4,3
593c02a4,4
593c02a4,5
593c02a4,6
593c02a4,7
593c02a4,8
593c02a4,9
593c02a4,10
593c02a4,11
593d2380,0
593d2380,1
593d2380,2
593d2380,3
593d2380,4
593d2380,5
593d2380,6
593d2380,7
593d2380,8
593d2380,9
593d2380,10
593d2380,11
59402b52,0
59402b52,1
59402b52,2
59402b52,3
59402b52,4
59402b52,5
59402b52,6
59402b52,7
59402b52,8
59402b52,9
59402b52,10
59402b52,11
594121d5,0
594121d5,1
594121d5,2
594121d5,3
594121d5,4
594121d5,5
594121d5,6
594121d5,7
594121d5,8
594121d5,9
594121d5,10
594121d5,11
59526d80,0
59526d80,1
59526d80,2
59526d80,3
59526d80,4
59526d80,5
59526d80,6
59526d80,7
59526d80,8
59526d80,9
59526d80,10
59526d80,11
5953ac94,0
5953ac94,1
5953ac94,2
5953ac94,3
5953ac94,4
5953ac94,5
5953ac94,6
5953ac94,7
5953ac94,8
5953ac94,9
5953ac94,10
5953ac94,11
5957a5cc,0
5957a5cc,1
5957a5cc,2
5957a5cc,3
5957a5cc,4
5957a5cc,5
5957a5cc,6
5957a5cc,7
5957a5cc,8
5957a5cc,9
5957a5cc,10
5957a5cc,11
5966ca2d,0
5966ca2d,1
5966ca2d,2
5966ca2d,3
5966ca2d,4
5966ca2d,5
5966ca2d,6
5966ca2d,7
5966ca2d,8
5966ca2d,9
5966ca2d,10
5966ca2d,11
596d1c3d,0
596d1c3d,1
596d1c3d,2
596d1c3d,3
596d1c3d,4
596d1c3d,5
596d1c3d,6
596d1c3d,7
596d1c3d,8
596d1c3d,9
596d1c3d,10
596d1c3d,11
5979f8fc,0
5979f8fc,1
5979f8fc,2
5979f8fc,3
5979f8fc,4
5979f8fc,5
5979f8fc,6
5979f8fc,7
5979f8fc,8
5979f8fc,9
5979f8fc,10
5979f8fc,11
598a9bb3,0
598a9bb3,1
598a9bb3,2
598a9bb3,3
598a9bb3,4
598a9bb3,5
598a9bb3,6
598a9bb3,7
598a9bb3,8
598a9bb3,9
598a9bb3,10
598a9bb3,11
59930c31,0
59930c31,1
59930c31,2
59930c31,3
59930c31,4
59930c31,5
59930c31,6
59930c31,7
59930c31,8
59930c31,9
59930c31,10
59930c31,11
599ab469,0
599ab469,1
599ab469,2
599ab469,3
599ab469,4
599ab469,5
599ab469,6
599ab469,7
599ab469,8
599ab469,9
599ab469,10
599ab469,11
599e0a82,0
599e0a82,1
599e0a82,2
599e0a82,3
599e0a82,4
599e0a82,5
599e0a82,6
599e0a82,7
599e0a82,8
599e0a82,9
599e0a82,10
599e0a82,11
59a368d2,0
59a368d2,1
59a368d2,2
59a368d2,3
59a368d2,4
59a368d2,5
59a368d2,6
59a368d2,7
59a368d2,8
59a368d2,9
59a368d2,10
59a368d2,11
59a9c2db,0
59a9c2db,1
59a9c2db,2
59a9c2db,3
59a9c2db,4
59a9c2db,5
59a9c2db,6
59a9c2db,7
59a9c2db,8
59a9c2db,9
59a9c2db,10
59a9c2db,11
59b37278,0
59b37278,1
59b37278,2
59b37278,3
59b37278,4
59b37278,5
59b37278,6
59b37278,7
59b37278,8
59b37278,9
59b37278,10
59b37278,11
59b92f93,0
59b92f93,1
59b92f93,2
59b92f93,3
59b92f93,4
59b92f93,5
59b92f93,6
59b92f93,7
59b92f93,8
59b92f93,9
59b92f93,10
59b92f93,11
59be4af3,0
59be4af3,1
59be4af3,2
59be4af3,3
59be4af3,4
59be4af3,5
59be4af3,6
59be4af3,7
59be4af3,8
59be4af3,9
59be4af3,10
59be4af3,11
59c90664,0
59c90664,1
59c90664,2
59c90664,3
59c90664,4
59c90664,5
59c90664,6
59c90664,7
59c90664,8
59c90664,9
59c90664,10
59c90664,11
59c91c9b,0
59c91c9b,1
59c91c9b,2
59c91c9b,3
59c91c9b,4
59c91c9b,5
59c91c9b,6
59c91c9b,7
59c91c9b,8
59c91c9b,9
59c91c9b,10
59c91c9b,11
59d0aa76,0
59d0aa76,1
59d0aa76,2
59d0aa76,3
59d0aa76,4
59d0aa76,5
59d0aa76,6
59d0aa76,7
59d0aa76,8
59d0aa76,9
59d0aa76,10
59d0aa76,11
59dcfa44,0
59dcfa44,1
59dcfa44,2
59dcfa44,3
59dcfa44,4
59dcfa44,5
59dcfa44,6
59dcfa44,7
59dcfa44,8
59dcfa44,9
59dcfa44,10
59dcfa44,11
59dd88c3,0
59dd88c3,1
59dd88c3,2
59dd88c3,3
59dd88c3,4
59dd88c3,5
59dd88c3,6
59dd88c3,7
59dd88c3,8
59dd88c3,9
59dd88c3,10
59dd88c3,11
59e1d17b,0
59e1d17b,1
59e1d17b,2
59e1d17b,3
59e1d17b,4
59e1d17b,5
59e1d17b,6
59e1d17b,7
59e1d17b,8
59e1d17b,9
59e1d17b,10
59e1d17b,11
59e4b726,0
59e4b726,1
59e4b726,2
59e4b726,3
59e4b726,4
59e4b726,5
59e4b726,6
59e4b726,7
59e4b726,8
59e4b726,9
59e4b726,10
59e4b726,11
59e9d976,0
59e9d976,1
59e9d976,2
59e9d976,3
59e9d976,4
59e9d976,5
59e9d976,6
59e9d976,7
59e9d976,8
59e9d976,9
59e9d976,10
59e9d976,11
59ebc330,0
59ebc330,1
59ebc330,2
59ebc330,3
59ebc330,4
59ebc330,5
59ebc330,6
59ebc330,7
59ebc330,8
59ebc330,9
59ebc330,10
59ebc330,11
59f1d91f,0
59f1d91f,1
59f1d91f,2
59f1d91f,3
59f1d91f,4
59f1d91f,5
59f1d91f,6
59f1d91f,7
59f1d91f,8
59f1d91f,9
59f1d91f,10
59f1d91f,11
59f2ffd8,0
59f2ffd8,1
59f2ffd8,2
59f2ffd8,3
59f2ffd8,4
59f2ffd8,5
59f2ffd8,6
59f2ffd8,7
59f2ffd8,8
59f2ffd8,9
59f2ffd8,10
59f2ffd8,11
59fc8d5e,0
59fc8d5e,1
59fc8d5e,2
59fc8d5e,3
59fc8d5e,4
59fc8d5e,5
59fc8d5e,6
59fc8d5e,7
59fc8d5e,8
59fc8d5e,9
59fc8d5e,10
59fc8d5e,11
59fddb6d,0
59fddb6d,1
59fddb6d,2
59fddb6d,3
59fddb6d,4
59fddb6d,5
59fddb6d,6
59fddb6d,7
59fddb6d,8
59fddb6d,9
59fddb6d,10
59fddb6d,11
5a00c0c2,0
5a00c0c2,1
5a00c0c2,2
5a00c0c2,3
5a00c0c2,4
5a00c0c2,5
5a00c0c2,6
5a00c0c2,7
5a00c0c2,8
5a00c0c2,9
5a00c0c2,10
5a00c0c2,11
5a030a2e,0
5a030a2e,1
5a030a2e,2
5a030a2e,3
5a030a2e,4
5a030a2e,5
5a030a2e,6
5a030a2e,7
5a030a2e,8
5a030a2e,9
5a030a2e,10
5a030a2e,11
5a1bc9dd,0
5a1bc9dd,1
5a1bc9dd,2
5a1bc9dd,3
5a1bc9dd,4
5a1bc9dd,5
5a1bc9dd,6
5a1bc9dd,7
5a1bc9dd,8
5a1bc9dd,9
5a1bc9dd,10
5a1bc9dd,11
5a2aa82c,0
5a2aa82c,1
5a2aa82c,2
5a2aa82c,3
5a2aa82c,4
5a2aa82c,5
5a2aa82c,6
5a2aa82c,7
5a2aa82c,8
5a2aa82c,9
5a2aa82c,10
5a2aa82c,11
5a2d1b36,0
5a2d1b36,1
5a2d1b36,2
5a2d1b36,3
5a2d1b36,4
5a2d1b36,5
5a2d1b36,6
5a2d1b36,7
5a2d1b36,8
5a2d1b36,9
5a2d1b36,10
5a2d1b36,11
5a327e27,0
5a327e27,1
5a327e27,2
5a327e27,3
5a327e27,4
5a327e27,5
5a327e27,6
5a327e27,7
5a327e27,8
5a327e27,9
5a327e27,10
5a327e27,11
5a3a5866,0
5a3a5866,1
5a3a5866,2
5a3a5866,3
5a3a5866,4
5a3a5866,5
5a3a5866,6
5a3a5866,7
5a3a5866,8
5a3a5866,9
5a3a5866,10
5a3a5866,11
5a4a5f4f,0
5a4a5f4f,1
5a4a5f4f,2
5a4a5f4f,3
5a4a5f4f,4
5a4a5f4f,5
5a4a5f4f,6
5a4a5f4f,7
5a4a5f4f,8
5a4a5f4f,9
5a4a5f4f,10
5a4a5f4f,11
5a517bca,0
5a517bca,1
5a517bca,2
5a517bca,3
5a517bca,4
5a517bca,5
